R.1,R.2,R.3,score,rebuild
0.09,0.73,0.18,-0.1955,FALSE
0.08,0.74,0.18,-0.19216,FALSE
0.07,0.75,0.18,-0.18882,FALSE
0.06,0.76,0.18,-0.18547999999999998,FALSE
0.05,0.77,0.18,-0.18213999999999997,FALSE
0.04,0.78,0.18,-0.17879999999999996,FALSE
0.03,0.79,0.18,-0.17545999999999995,FALSE
0.02,0.8,0.18,-0.17211999999999994,FALSE
0.01,0.81,0.18,-0.16877999999999993,FALSE
0,0.82,0.18,-0.16544000000000003,FALSE
0.81,0,0.19,-0.43506,FALSE
0.8,0.01,0.19,-0.43172,FALSE
0.79,0.02,0.19,-0.42838,FALSE
0.78,0.03,0.19,-0.42504000000000003,FALSE
0.77,0.04,0.19,-0.4217,FALSE
0.76,0.05,0.19,-0.41836,FALSE
0.75,0.06,0.19,-0.41502,FALSE
0.74,0.07,0.19,-0.41168000000000005,FALSE
0.73,0.08,0.19,-0.40834000000000004,FALSE
0.72,0.09,0.19,-0.405,FALSE
0.71,0.1,0.19,-0.40166,FALSE
0.7,0.11,0.19,-0.39832,FALSE
0.69,0.12,0.19,-0.39498,FALSE
0.68,0.13,0.19,-0.39164,FALSE
0.67,0.14,0.19,-0.3883,FALSE
0.66,0.15,0.19,-0.38496,FALSE
0.65,0.16,0.19,-0.38162,FALSE
0.64,0.17,0.19,-0.37828,FALSE
0.63,0.18,0.19,-0.37494000000000005,FALSE
0.62,0.19,0.19,-0.37160000000000004,FALSE
0.61,0.2,0.19,-0.36826000000000003,FALSE
0.6,0.21,0.19,-0.36492,FALSE
0.59,0.22,0.19,-0.36158,FALSE
0.58,0.23,0.19,-0.35824,FALSE
0.57,0.24,0.19,-0.3549,FALSE
0.56,0.25,0.19,-0.35156,FALSE
0.55,0.26,0.19,-0.34822,FALSE
0.54,0.27,0.19,-0.34488,FALSE
0.53,0.28,0.19,-0.34154,FALSE
0.52,0.29,0.19,-0.3382,FALSE
0.51,0.3,0.19,-0.33486000000000005,FALSE
0.5,0.31,0.19,-0.33152000000000004,FALSE
0.49,0.32,0.19,-0.32818,FALSE
0.48,0.33,0.19,-0.32484,FALSE
0.47,0.34,0.19,-0.3215,FALSE
0.46,0.35,0.19,-0.31816,FALSE
0.45,0.36,0.19,-0.31482,FALSE
0.44,0.37,0.19,-0.31148,FALSE
0.43,0.38,0.19,-0.30814,FALSE
0.42,0.39,0.19,-0.3048,FALSE
0.41,0.4,0.19,-0.30146,FALSE
0.4,0.41,0.19,-0.29812,FALSE
0.39,0.42,0.19,-0.29478,FALSE
0.38,0.43,0.19,-0.29144000000000003,FALSE
0.37,0.44,0.19,-0.2881,FALSE
0.36,0.45,0.19,-0.28476,FALSE
0.35,0.46,0.19,-0.28142,FALSE
0.34,0.47,0.19,-0.27808,FALSE
0.33,0.48,0.19,-0.27474000000000004,FALSE
0.32,0.49,0.19,-0.27140000000000003,FALSE
0.31,0.5,0.19,-0.26806,FALSE
0.3,0.51,0.19,-0.26472,FALSE
0.29,0.52,0.19,-0.26138,FALSE
0.28,0.53,0.19,-0.25804,FALSE
0.27,0.54,0.19,-0.2547,FALSE
0.26,0.55,0.19,-0.25136,FALSE
0.25,0.56,0.19,-0.24801999999999996,FALSE
0.24,0.57,0.19,-0.24468,FALSE
0.23,0.58,0.19,-0.24134,FALSE
0.22,0.59,0.19,-0.238,FALSE
0.21,0.6,0.19,-0.23466000000000004,FALSE
0.2,0.61,0.19,-0.23132000000000003,FALSE
0.19,0.62,0.19,-0.22798000000000002,FALSE
0.18,0.63,0.19,-0.22464,FALSE
0.17,0.64,0.19,-0.2213,FALSE
0.16,0.65,0.19,-0.21796,FALSE
0.15,0.66,0.19,-0.21461999999999998,FALSE
0.14,0.67,0.19,-0.21127999999999997,FALSE
0.13,0.68,0.19,-0.20794,FALSE
0.12,0.69,0.19,-0.2046,FALSE
0.11,0.7,0.19,-0.20126,FALSE
0.1,0.71,0.19,-0.19792000000000004,FALSE
0.09,0.72,0.19,-0.19458000000000003,FALSE
0.08,0.73,0.19,-0.19124000000000002,FALSE
0.07,0.74,0.19,-0.1879,FALSE
0.06,0.75,0.19,-0.18456,FALSE
0.05,0.76,0.19,-0.18122,FALSE
0.04,0.77,0.19,-0.17787999999999998,FALSE
0.03,0.78,0.19,-0.17453999999999997,FALSE
0.02,0.79,0.19,-0.17119999999999996,FALSE
0.01,0.8,0.19,-0.16785999999999995,FALSE
0,0.81,0.19,-0.16451999999999994,FALSE
0.8,0,0.2,-0.4308,FALSE
0.79,0.01,0.2,-0.42746,FALSE
0.78,0.02,0.2,-0.42412,FALSE
0.77,0.03,0.2,-0.42078000000000004,FALSE
0.76,0.04,0.2,-0.41744000000000003,FALSE
0.75,0.05,0.2,-0.4141,FALSE
0.74,0.06,0.2,-0.41076,FALSE
0.73,0.07,0.2,-0.40742,FALSE
0.72,0.08,0.2,-0.40408,FALSE
0.71,0.09,0.2,-0.40074,FALSE
0.7,0.1,0.2,-0.3974,FALSE
0.69,0.11,0.2,-0.39406,FALSE
0.68,0.12,0.2,-0.39072,FALSE
0.67,0.13,0.2,-0.38738,FALSE
0.66,0.14,0.2,-0.38404,FALSE
0.65,0.15,0.2,-0.38070000000000004,FALSE
0.64,0.16,0.2,-0.37736000000000003,FALSE
0.63,0.17,0.2,-0.37402,FALSE
0.62,0.18,0.2,-0.37068,FALSE
0.61,0.19,0.2,-0.36734,FALSE
0.6,0.2,0.2,-0.364,FALSE
0.59,0.21,0.2,-0.36066,FALSE
0.58,0.22,0.2,-0.35732,FALSE
0.57,0.23,0.2,-0.35398,FALSE
0.56,0.24,0.2,-0.35064,FALSE
0.55,0.25,0.2,-0.3473,FALSE
0.54,0.26,0.2,-0.34396,FALSE
0.53,0.27,0.2,-0.34062000000000003,FALSE
0.52,0.28,0.2,-0.33728,FALSE
0.51,0.29,0.2,-0.33394,FALSE
0.5,0.3,0.2,-0.3306,FALSE
0.49,0.31,0.2,-0.32726,FALSE
0.48,0.32,0.2,-0.32392,FALSE
0.47,0.33,0.2,-0.32058,FALSE
0.46,0.34,0.2,-0.31724,FALSE
0.45,0.35,0.2,-0.3139,FALSE
0.44,0.36,0.2,-0.31056,FALSE
0.43,0.37,0.2,-0.30722,FALSE
0.42,0.38,0.2,-0.30388000000000004,FALSE
0.41,0.39,0.2,-0.30054000000000003,FALSE
0.4,0.4,0.2,-0.2972,FALSE
0.39,0.41,0.2,-0.29386,FALSE
0.38,0.42,0.2,-0.29052,FALSE
0.37,0.43,0.2,-0.28718,FALSE
0.36,0.44,0.2,-0.28384,FALSE
0.35,0.45,0.2,-0.28049999999999997,FALSE
0.34,0.46,0.2,-0.27715999999999996,FALSE
0.33,0.47,0.2,-0.27382,FALSE
0.32,0.48,0.2,-0.27048000000000005,FALSE
0.31,0.49,0.2,-0.26714000000000004,FALSE
0.3,0.5,0.2,-0.26380000000000003,FALSE
0.29,0.51,0.2,-0.26046,FALSE
0.28,0.52,0.2,-0.25712,FALSE
0.27,0.53,0.2,-0.25378,FALSE
0.26,0.54,0.2,-0.25044,FALSE
0.25,0.55,0.2,-0.2471,FALSE
0.24,0.56,0.2,-0.24375999999999998,FALSE
0.23,0.57,0.2,-0.24042000000000002,FALSE
0.22,0.58,0.2,-0.23708,FALSE
0.21,0.59,0.2,-0.23374,FALSE
0.2,0.6,0.2,-0.23040000000000005,FALSE
0.19,0.61,0.2,-0.22706000000000004,FALSE
0.18,0.62,0.2,-0.22372000000000003,FALSE
0.17,0.63,0.2,-0.22038000000000002,FALSE
0.16,0.64,0.2,-0.21704,FALSE
0.15,0.65,0.2,-0.2137,FALSE
0.14,0.66,0.2,-0.21036,FALSE
0.13,0.67,0.2,-0.20701999999999998,FALSE
0.12,0.68,0.2,-0.20367999999999997,FALSE
0.11,0.69,0.2,-0.20034000000000002,FALSE
0.1,0.7,0.2,-0.197,FALSE
0.09,0.71,0.2,-0.19366000000000005,FALSE
0.08,0.72,0.2,-0.19032000000000004,FALSE
0.07,0.73,0.2,-0.18698000000000004,FALSE
0.06,0.74,0.2,-0.18364000000000003,FALSE
0.05,0.75,0.2,-0.18030000000000002,FALSE
0.04,0.76,0.2,-0.17696,FALSE
0.03,0.77,0.2,-0.17362,FALSE
0.02,0.78,0.2,-0.17028,FALSE
0.01,0.79,0.2,-0.16693999999999998,FALSE
0,0.8,0.2,-0.16359999999999997,FALSE
0.79,0,0.21,-0.42654000000000003,FALSE
0.78,0.01,0.21,-0.4232,FALSE
0.77,0.02,0.21,-0.41986,FALSE
0.76,0.03,0.21,-0.41652,FALSE
0.75,0.04,0.21,-0.41318,FALSE
0.74,0.05,0.21,-0.40984,FALSE
0.73,0.06,0.21,-0.40650000000000003,FALSE
0.72,0.07,0.21,-0.40316,FALSE
0.71,0.08,0.21,-0.39982,FALSE
0.7,0.09,0.21,-0.39648,FALSE
0.69,0.1,0.21,-0.39314000000000004,FALSE
0.68,0.11,0.21,-0.38980000000000004,FALSE
0.67,0.12,0.21,-0.38646,FALSE
0.66,0.13,0.21,-0.38312,FALSE
0.65,0.14,0.21,-0.37978,FALSE
0.64,0.15,0.21,-0.37644,FALSE
0.63,0.16,0.21,-0.3731,FALSE
0.62,0.17,0.21,-0.36976,FALSE
0.61,0.18,0.21,-0.36642,FALSE
0.6,0.19,0.21,-0.36308,FALSE
0.59,0.2,0.21,-0.35974,FALSE
0.58,0.21,0.21,-0.3564,FALSE
0.57,0.22,0.21,-0.35306000000000004,FALSE
0.56,0.23,0.21,-0.34972000000000003,FALSE
0.55,0.24,0.21,-0.34638,FALSE
0.54,0.25,0.21,-0.34304,FALSE
0.53,0.26,0.21,-0.3397,FALSE
0.52,0.27,0.21,-0.33636,FALSE
0.51,0.28,0.21,-0.33302,FALSE
0.5,0.29,0.21,-0.32968000000000003,FALSE
0.49,0.3,0.21,-0.32634,FALSE
0.48,0.31,0.21,-0.323,FALSE
0.47,0.32,0.21,-0.31966,FALSE
0.46,0.33,0.21,-0.31632,FALSE
0.45,0.34,0.21,-0.31298000000000004,FALSE
0.44,0.35,0.21,-0.30964,FALSE
0.43,0.36,0.21,-0.3063,FALSE
0.42,0.37,0.21,-0.30296,FALSE
0.41,0.38,0.21,-0.29962,FALSE
0.4,0.39,0.21,-0.29628,FALSE
0.39,0.4,0.21,-0.29294,FALSE
0.38,0.41,0.21,-0.2896,FALSE
0.37,0.42,0.21,-0.28626,FALSE
0.36,0.43,0.21,-0.28292,FALSE
0.35,0.44,0.21,-0.27958,FALSE
0.34,0.45,0.21,-0.27624,FALSE
0.33,0.46,0.21,-0.2729,FALSE
0.32,0.47,0.21,-0.26956,FALSE
0.31,0.48,0.21,-0.26622,FALSE
0.3,0.49,0.21,-0.26288,FALSE
0.29,0.5,0.21,-0.25954,FALSE
0.28,0.51,0.21,-0.2562,FALSE
0.27,0.52,0.21,-0.25286,FALSE
0.26,0.53,0.21,-0.24952000000000002,FALSE
0.25,0.54,0.21,-0.24618,FALSE
0.24,0.55,0.21,-0.24284,FALSE
0.23,0.56,0.21,-0.2395,FALSE
0.22,0.57,0.21,-0.23616000000000004,FALSE
0.21,0.58,0.21,-0.23282000000000003,FALSE
0.2,0.59,0.21,-0.22948000000000002,FALSE
0.19,0.6,0.21,-0.22614,FALSE
0.18,0.61,0.21,-0.2228,FALSE
0.17,0.62,0.21,-0.21946,FALSE
0.16,0.63,0.21,-0.21611999999999998,FALSE
0.15,0.64,0.21,-0.21278000000000002,FALSE
0.14,0.65,0.21,-0.20944000000000002,FALSE
0.13,0.66,0.21,-0.2061,FALSE
0.12,0.67,0.21,-0.20276,FALSE
0.11,0.68,0.21,-0.19942,FALSE
0.1,0.69,0.21,-0.19608000000000003,FALSE
0.09,0.7,0.21,-0.19274000000000002,FALSE
0.08,0.71,0.21,-0.1894,FALSE
0.07,0.72,0.21,-0.18606,FALSE
0.06,0.73,0.21,-0.18272,FALSE
0.05,0.74,0.21,-0.17937999999999998,FALSE
0.04,0.75,0.21,-0.17604000000000003,FALSE
0.03,0.76,0.21,-0.17270000000000002,FALSE
0.02,0.77,0.21,-0.16936,FALSE
0.01,0.78,0.21,-0.16602,FALSE
0,0.79,0.21,-0.16268,FALSE
0.78,0,0.22,-0.42228,FALSE
0.77,0.01,0.22,-0.41894000000000003,FALSE
0.76,0.02,0.22,-0.4156,FALSE
0.75,0.03,0.22,-0.41226,FALSE
0.74,0.04,0.22,-0.40892,FALSE
0.73,0.05,0.22,-0.40558,FALSE
0.72,0.06,0.22,-0.40224000000000004,FALSE
0.71,0.07,0.22,-0.39890000000000003,FALSE
0.7,0.08,0.22,-0.39556,FALSE
0.69,0.09,0.22,-0.39222,FALSE
0.68,0.1,0.22,-0.38888,FALSE
0.67,0.11,0.22,-0.38554,FALSE
0.66,0.12,0.22,-0.3822,FALSE
0.65,0.13,0.22,-0.37886,FALSE
0.64,0.14,0.22,-0.37552,FALSE
0.63,0.15,0.22,-0.37218,FALSE
0.62,0.16,0.22,-0.36884,FALSE
0.61,0.17,0.22,-0.36550000000000005,FALSE
0.6,0.18,0.22,-0.36216000000000004,FALSE
0.59,0.19,0.22,-0.35882000000000003,FALSE
0.58,0.2,0.22,-0.35548,FALSE
0.57,0.21,0.22,-0.35214,FALSE
0.56,0.22,0.22,-0.3488,FALSE
0.55,0.23,0.22,-0.34546,FALSE
0.54,0.24,0.22,-0.34212000000000004,FALSE
0.53,0.25,0.22,-0.33878,FALSE
0.52,0.26,0.22,-0.33544,FALSE
0.51,0.27,0.22,-0.3321,FALSE
0.5,0.28,0.22,-0.32876,FALSE
0.49,0.29,0.22,-0.32542000000000004,FALSE
0.48,0.3,0.22,-0.32208000000000003,FALSE
0.47,0.31,0.22,-0.31874,FALSE
0.46,0.32,0.22,-0.3154,FALSE
0.45,0.33,0.22,-0.31206,FALSE
0.44,0.34,0.22,-0.30872,FALSE
0.43,0.35,0.22,-0.30538,FALSE
0.42,0.36,0.22,-0.30204000000000003,FALSE
0.41,0.37,0.22,-0.2987,FALSE
0.4,0.38,0.22,-0.29536,FALSE
0.39,0.39,0.22,-0.29202,FALSE
0.38,0.4,0.22,-0.28868,FALSE
0.37,0.41,0.22,-0.28534000000000004,FALSE
0.36,0.42,0.22,-0.28200000000000003,FALSE
0.35,0.43,0.22,-0.27866,FALSE
0.34,0.44,0.22,-0.27532,FALSE
0.33,0.45,0.22,-0.27198,FALSE
0.32,0.46,0.22,-0.26864,FALSE
0.31,0.47,0.22,-0.2653,FALSE
0.3,0.48,0.22,-0.26196,FALSE
0.29,0.49,0.22,-0.25862,FALSE
0.28,0.5,0.22,-0.25528,FALSE
0.27,0.51,0.22,-0.25194,FALSE
0.26,0.52,0.22,-0.2486,FALSE
0.25,0.53,0.22,-0.24526000000000003,FALSE
0.24,0.54,0.22,-0.24192000000000002,FALSE
0.23,0.55,0.22,-0.23858000000000001,FALSE
0.22,0.56,0.22,-0.23524,FALSE
0.21,0.57,0.22,-0.2319,FALSE
0.2,0.58,0.22,-0.22855999999999999,FALSE
0.19,0.59,0.22,-0.22521999999999998,FALSE
0.18,0.6,0.22,-0.22188000000000002,FALSE
0.17,0.61,0.22,-0.21854,FALSE
0.16,0.62,0.22,-0.2152,FALSE
0.15,0.63,0.22,-0.21186,FALSE
0.14,0.64,0.22,-0.20852000000000004,FALSE
0.13,0.65,0.22,-0.20518000000000003,FALSE
0.12,0.66,0.22,-0.20184000000000002,FALSE
0.11,0.67,0.22,-0.1985,FALSE
0.1,0.68,0.22,-0.19516,FALSE
0.09,0.69,0.22,-0.19182,FALSE
0.08,0.7,0.22,-0.18847999999999998,FALSE
0.07,0.71,0.22,-0.18514000000000003,FALSE
0.06,0.72,0.22,-0.18180000000000002,FALSE
0.05,0.73,0.22,-0.17846,FALSE
0.04,0.74,0.22,-0.17512,FALSE
0.03,0.75,0.22,-0.17178000000000004,FALSE
0.02,0.76,0.22,-0.16844000000000003,FALSE
0.01,0.77,0.22,-0.16510000000000002,FALSE
0,0.78,0.22,-0.16176000000000001,FALSE
0.77,0,0.23,-0.41802,FALSE
0.76,0.01,0.23,-0.41468000000000005,FALSE
0.75,0.02,0.23,-0.41134000000000004,FALSE
0.74,0.03,0.23,-0.40800000000000003,FALSE
0.73,0.04,0.23,-0.40466,FALSE
0.72,0.05,0.23,-0.40132,FALSE
0.71,0.06,0.23,-0.39798,FALSE
0.7,0.07,0.23,-0.39464,FALSE
0.69,0.08,0.23,-0.3913,FALSE
0.68,0.09,0.23,-0.38796,FALSE
0.67,0.1,0.23,-0.38462,FALSE
0.66,0.11,0.23,-0.38128,FALSE
0.65,0.12,0.23,-0.37794000000000005,FALSE
0.64,0.13,0.23,-0.37460000000000004,FALSE
0.63,0.14,0.23,-0.37126000000000003,FALSE
0.62,0.15,0.23,-0.36792,FALSE
0.61,0.16,0.23,-0.36458,FALSE
0.6,0.17,0.23,-0.36124,FALSE
0.59,0.18,0.23,-0.3579,FALSE
0.58,0.19,0.23,-0.35456,FALSE
0.57,0.2,0.23,-0.35122,FALSE
0.56,0.21,0.23,-0.34788,FALSE
0.55,0.22,0.23,-0.34454,FALSE
0.54,0.23,0.23,-0.3412,FALSE
0.53,0.24,0.23,-0.33786000000000005,FALSE
0.52,0.25,0.23,-0.33452000000000004,FALSE
0.51,0.26,0.23,-0.33118000000000003,FALSE
0.5,0.27,0.23,-0.32784,FALSE
0.49,0.28,0.23,-0.3245,FALSE
0.48,0.29,0.23,-0.32116,FALSE
0.47,0.3,0.23,-0.31782,FALSE
0.46,0.31,0.23,-0.31448,FALSE
0.45,0.32,0.23,-0.31114000000000003,FALSE
0.44,0.33,0.23,-0.3078,FALSE
0.43,0.34,0.23,-0.30446,FALSE
0.42,0.35,0.23,-0.30112,FALSE
0.41,0.36,0.23,-0.29778000000000004,FALSE
0.4,0.37,0.23,-0.29444000000000004,FALSE
0.39,0.38,0.23,-0.2911,FALSE
0.38,0.39,0.23,-0.28776,FALSE
0.37,0.4,0.23,-0.28442,FALSE
0.36,0.41,0.23,-0.28108,FALSE
0.35,0.42,0.23,-0.27774,FALSE
0.34,0.43,0.23,-0.27440000000000003,FALSE
0.33,0.44,0.23,-0.27106,FALSE
0.32,0.45,0.23,-0.26772,FALSE
0.31,0.46,0.23,-0.26438,FALSE
0.3,0.47,0.23,-0.26104,FALSE
0.29,0.48,0.23,-0.25770000000000004,FALSE
0.28,0.49,0.23,-0.25436000000000003,FALSE
0.27,0.5,0.23,-0.25102,FALSE
0.26,0.51,0.23,-0.24768,FALSE
0.25,0.52,0.23,-0.24434,FALSE
0.24,0.53,0.23,-0.241,FALSE
0.23,0.54,0.23,-0.23765999999999998,FALSE
0.22,0.55,0.23,-0.23431999999999997,FALSE
0.21,0.56,0.23,-0.23097999999999996,FALSE
0.2,0.57,0.23,-0.22764,FALSE
0.19,0.58,0.23,-0.2243,FALSE
0.18,0.59,0.23,-0.22096,FALSE
0.17,0.6,0.23,-0.21762000000000004,FALSE
0.16,0.61,0.23,-0.21428000000000003,FALSE
0.15,0.62,0.23,-0.21094000000000002,FALSE
0.14,0.63,0.23,-0.2076,FALSE
0.13,0.64,0.23,-0.20426,FALSE
0.12,0.65,0.23,-0.20092,FALSE
0.11,0.66,0.23,-0.19757999999999998,FALSE
0.1,0.67,0.23,-0.19423999999999997,FALSE
0.09,0.68,0.23,-0.19090000000000001,FALSE
0.08,0.69,0.23,-0.18756,FALSE
0.07,0.7,0.23,-0.18422,FALSE
0.06,0.71,0.23,-0.18088000000000004,FALSE
0.05,0.72,0.23,-0.17754000000000003,FALSE
0.04,0.73,0.23,-0.17420000000000002,FALSE
0.03,0.74,0.23,-0.17086,FALSE
0.02,0.75,0.23,-0.16752,FALSE
0.01,0.76,0.23,-0.16418,FALSE
0,0.77,0.23,-0.16083999999999998,FALSE
0.76,0,0.24,-0.41376,FALSE
0.75,0.01,0.24,-0.41042,FALSE
0.74,0.02,0.24,-0.40708,FALSE
0.73,0.03,0.24,-0.40374,FALSE
0.72,0.04,0.24,-0.40040000000000003,FALSE
0.71,0.05,0.24,-0.39706,FALSE
0.7,0.06,0.24,-0.39372,FALSE
0.69,0.07,0.24,-0.39038,FALSE
0.68,0.08,0.24,-0.38704000000000005,FALSE
0.67,0.09,0.24,-0.38370000000000004,FALSE
0.66,0.1,0.24,-0.38036000000000003,FALSE
0.65,0.11,0.24,-0.37702,FALSE
0.64,0.12,0.24,-0.37368,FALSE
0.63,0.13,0.24,-0.37034,FALSE
0.62,0.14,0.24,-0.367,FALSE
0.61,0.15,0.24,-0.36366,FALSE
0.6,0.16,0.24,-0.36032000000000003,FALSE
0.59,0.17,0.24,-0.35698,FALSE
0.58,0.18,0.24,-0.35364,FALSE
0.57,0.19,0.24,-0.3503,FALSE
0.56,0.2,0.24,-0.34696,FALSE
0.55,0.21,0.24,-0.34362000000000004,FALSE
0.54,0.22,0.24,-0.34028,FALSE
0.53,0.23,0.24,-0.33694,FALSE
0.52,0.24,0.24,-0.3336,FALSE
0.51,0.25,0.24,-0.33026,FALSE
0.5,0.26,0.24,-0.32692,FALSE
0.49,0.27,0.24,-0.32358,FALSE
0.48,0.28,0.24,-0.32023999999999997,FALSE
0.47,0.29,0.24,-0.3169,FALSE
0.46,0.3,0.24,-0.31356,FALSE
0.45,0.31,0.24,-0.31022,FALSE
0.44,0.32,0.24,-0.30688000000000004,FALSE
0.43,0.33,0.24,-0.30354000000000003,FALSE
0.42,0.34,0.24,-0.3002,FALSE
0.41,0.35,0.24,-0.29686,FALSE
0.4,0.36,0.24,-0.29352,FALSE
0.39,0.37,0.24,-0.29018,FALSE
0.38,0.38,0.24,-0.28684,FALSE
0.37,0.39,0.24,-0.2835,FALSE
0.36,0.4,0.24,-0.28015999999999996,FALSE
0.35,0.41,0.24,-0.27682,FALSE
0.34,0.42,0.24,-0.27348,FALSE
0.33,0.43,0.24,-0.27014000000000005,FALSE
0.32,0.44,0.24,-0.26680000000000004,FALSE
0.31,0.45,0.24,-0.26346,FALSE
0.3,0.46,0.24,-0.26012,FALSE
0.29,0.47,0.24,-0.25678,FALSE
0.28,0.48,0.24,-0.25344,FALSE
0.27,0.49,0.24,-0.2501,FALSE
0.26,0.5,0.24,-0.24675999999999998,FALSE
0.25,0.51,0.24,-0.24341999999999997,FALSE
0.24,0.52,0.24,-0.24007999999999996,FALSE
0.23,0.53,0.24,-0.23674,FALSE
0.22,0.54,0.24,-0.2334,FALSE
0.21,0.55,0.24,-0.23006,FALSE
0.2,0.56,0.24,-0.22671999999999998,FALSE
0.19,0.57,0.24,-0.22338000000000002,FALSE
0.18,0.58,0.24,-0.22004,FALSE
0.17,0.59,0.24,-0.2167,FALSE
0.16,0.6,0.24,-0.21336,FALSE
0.15,0.61,0.24,-0.21001999999999998,FALSE
0.14,0.62,0.24,-0.20667999999999997,FALSE
0.13,0.63,0.24,-0.20333999999999997,FALSE
0.12,0.64,0.24,-0.2,FALSE
0.11,0.65,0.24,-0.19666,FALSE
0.1,0.66,0.24,-0.19332,FALSE
0.09,0.67,0.24,-0.18997999999999998,FALSE
0.08,0.68,0.24,-0.18664000000000003,FALSE
0.07,0.69,0.24,-0.18330000000000002,FALSE
0.06,0.7,0.24,-0.17996,FALSE
0.05,0.71,0.24,-0.17662,FALSE
0.04,0.72,0.24,-0.17328,FALSE
0.03,0.73,0.24,-0.16993999999999998,FALSE
0.02,0.74,0.24,-0.16659999999999997,FALSE
0.01,0.75,0.24,-0.16326000000000002,FALSE
0,0.76,0.24,-0.15992,FALSE
0.75,0,0.25,-0.40950000000000003,FALSE
0.74,0.01,0.25,-0.40616,FALSE
0.73,0.02,0.25,-0.40282,FALSE
0.72,0.03,0.25,-0.39948,FALSE
0.71,0.04,0.25,-0.39614000000000005,FALSE
0.7,0.05,0.25,-0.39280000000000004,FALSE
0.69,0.06,0.25,-0.38946000000000003,FALSE
0.68,0.07,0.25,-0.38612,FALSE
0.67,0.08,0.25,-0.38278,FALSE
0.66,0.09,0.25,-0.37944,FALSE
0.65,0.1,0.25,-0.3761,FALSE
0.64,0.11,0.25,-0.37276,FALSE
0.63,0.12,0.25,-0.36942,FALSE
0.62,0.13,0.25,-0.36608,FALSE
0.61,0.14,0.25,-0.36274,FALSE
0.6,0.15,0.25,-0.35940000000000005,FALSE
0.59,0.16,0.25,-0.35606000000000004,FALSE
0.58,0.17,0.25,-0.35272000000000003,FALSE
0.57,0.18,0.25,-0.34938,FALSE
0.56,0.19,0.25,-0.34604,FALSE
0.55,0.2,0.25,-0.3427,FALSE
0.54,0.21,0.25,-0.33936,FALSE
0.53,0.22,0.25,-0.33602,FALSE
0.52,0.23,0.25,-0.33268,FALSE
0.51,0.24,0.25,-0.32934,FALSE
0.5,0.25,0.25,-0.326,FALSE
0.49,0.26,0.25,-0.32266,FALSE
0.48,0.27,0.25,-0.31932,FALSE
0.47,0.28,0.25,-0.31598,FALSE
0.46,0.29,0.25,-0.31264000000000003,FALSE
0.45,0.3,0.25,-0.3093,FALSE
0.44,0.31,0.25,-0.30596,FALSE
0.43,0.32,0.25,-0.30262,FALSE
0.42,0.33,0.25,-0.29928,FALSE
0.41,0.34,0.25,-0.29594,FALSE
0.4,0.35,0.25,-0.2926,FALSE
0.39,0.36,0.25,-0.28926,FALSE
0.38,0.37,0.25,-0.28592,FALSE
0.37,0.38,0.25,-0.28258,FALSE
0.36,0.39,0.25,-0.27924,FALSE
0.35,0.4,0.25,-0.2759,FALSE
0.34,0.41,0.25,-0.27256,FALSE
0.33,0.42,0.25,-0.26922,FALSE
0.32,0.43,0.25,-0.26588,FALSE
0.31,0.44,0.25,-0.26254,FALSE
0.3,0.45,0.25,-0.2592,FALSE
0.29,0.46,0.25,-0.25586,FALSE
0.28,0.47,0.25,-0.25252,FALSE
0.27,0.48,0.25,-0.24918,FALSE
0.26,0.49,0.25,-0.24584,FALSE
0.25,0.5,0.25,-0.2425,FALSE
0.24,0.51,0.25,-0.23915999999999998,FALSE
0.23,0.52,0.25,-0.23581999999999997,FALSE
0.22,0.53,0.25,-0.23248000000000002,FALSE
0.21,0.54,0.25,-0.22914,FALSE
0.2,0.55,0.25,-0.2258,FALSE
0.19,0.56,0.25,-0.22246,FALSE
0.18,0.57,0.25,-0.21912000000000004,FALSE
0.17,0.58,0.25,-0.21578000000000003,FALSE
0.16,0.59,0.25,-0.21244000000000002,FALSE
0.15,0.6,0.25,-0.2091,FALSE
0.14,0.61,0.25,-0.20576,FALSE
0.13,0.62,0.25,-0.20242,FALSE
0.12,0.63,0.25,-0.19907999999999998,FALSE
0.11,0.64,0.25,-0.19574000000000003,FALSE
0.1,0.65,0.25,-0.19240000000000002,FALSE
0.09,0.66,0.25,-0.18906,FALSE
0.08,0.67,0.25,-0.18572,FALSE
0.07,0.68,0.25,-0.18238,FALSE
0.06,0.69,0.25,-0.17904000000000003,FALSE
0.05,0.7,0.25,-0.17570000000000002,FALSE
0.04,0.71,0.25,-0.17236,FALSE
0.03,0.72,0.25,-0.16902,FALSE
0.02,0.73,0.25,-0.16568,FALSE
0.01,0.74,0.25,-0.16233999999999998,FALSE
0,0.75,0.25,-0.15900000000000003,FALSE
0.74,0,0.26,-0.40524000000000004,FALSE
0.73,0.01,0.26,-0.40190000000000003,FALSE
0.72,0.02,0.26,-0.39856,FALSE
0.71,0.03,0.26,-0.39522,FALSE
0.7,0.04,0.26,-0.39188,FALSE
0.69,0.05,0.26,-0.38854,FALSE
0.68,0.06,0.26,-0.3852,FALSE
0.67,0.07,0.26,-0.38186,FALSE
0.66,0.08,0.26,-0.37852,FALSE
0.65,0.09,0.26,-0.37518,FALSE
0.64,0.1,0.26,-0.37184,FALSE
0.63,0.11,0.26,-0.36850000000000005,FALSE
0.62,0.12,0.26,-0.36516000000000004,FALSE
